emp_no,birth_date,first_name,last_name,gender,hire_date,email_id,
10911,7/22/1959,Shay,Casley,M,6/25/1988,shay.a10911@accenture.com,update employees set email_id='shay.a10911@accenture.com' where emp_no=10911;
10912,7/27/1952,Oscal,Fasbender,M,4/23/1986,oscal.a10912@accenture.com,update employees set email_id='oscal.a10912@accenture.com' where emp_no=10912;
10913,9/3/1952,Narain,Thummel,M,6/25/1992,narain.a10913@accenture.com,update employees set email_id='narain.a10913@accenture.com' where emp_no=10913;
10914,4/26/1956,Mizuhito,Prochazka,M,3/24/1998,mizuhito.a10914@accenture.com,update employees set email_id='mizuhito.a10914@accenture.com' where emp_no=10914;
10915,3/11/1961,Valery,Skafidas,M,12/6/1987,valery.a10915@accenture.com,update employees set email_id='valery.a10915@accenture.com' where emp_no=10915;
10916,1/3/1962,Make,Spataro,M,7/1/1996,make.a10916@accenture.com,update employees set email_id='make.a10916@accenture.com' where emp_no=10916;
10917,5/10/1956,Tesuya,Slaats,F,12/3/1987,tesuya.a10917@accenture.com,update employees set email_id='tesuya.a10917@accenture.com' where emp_no=10917;
10918,12/26/1954,Susumu,Reghbati,M,12/13/1985,susumu.a10918@accenture.com,update employees set email_id='susumu.a10918@accenture.com' where emp_no=10918;
10919,9/4/1961,Reinhard,Lindenbaum,M,4/19/1987,reinhard.a10919@accenture.com,update employees set email_id='reinhard.a10919@accenture.com' where emp_no=10919;
10920,4/8/1955,Ronghao,Narahara,M,7/9/1991,ronghao.a10920@accenture.com,update employees set email_id='ronghao.a10920@accenture.com' where emp_no=10920;
10921,7/20/1955,Mara,Bahi,F,7/27/1986,mara.a10921@accenture.com,update employees set email_id='mara.a10921@accenture.com' where emp_no=10921;
10922,10/27/1953,Kyoichi,Wossner,M,8/9/1992,kyoichi.a10922@accenture.com,update employees set email_id='kyoichi.a10922@accenture.com' where emp_no=10922;
10923,4/29/1957,Younwoo,Maquelin,M,4/9/1990,younwoo.a10923@accenture.com,update employees set email_id='younwoo.a10923@accenture.com' where emp_no=10923;
10924,4/27/1954,Hironoby,Atchley,F,8/14/1988,hironoby.a10924@accenture.com,update employees set email_id='hironoby.a10924@accenture.com' where emp_no=10924;
10925,2/13/1960,Heng,Waterhouse,F,9/4/1986,heng.a10925@accenture.com,update employees set email_id='heng.a10925@accenture.com' where emp_no=10925;
10926,10/13/1954,Leni,Eppinger,F,4/30/1990,leni.a10926@accenture.com,update employees set email_id='leni.a10926@accenture.com' where emp_no=10926;
10927,3/13/1953,Gal,Scallan,M,10/26/1985,gal.a10927@accenture.com,update employees set email_id='gal.a10927@accenture.com' where emp_no=10927;
10928,11/1/1961,Udaiprakash,Schmezko,M,4/7/1991,udaiprakash.a10928@accenture.com,update employees set email_id='udaiprakash.a10928@accenture.com' where emp_no=10928;
10929,10/26/1958,Sumali,Arlazarov,M,4/15/1991,sumali.a10929@accenture.com,update employees set email_id='sumali.a10929@accenture.com' where emp_no=10929;
10930,1/13/1954,Arch,Minakawa,M,8/9/1990,arch.a10930@accenture.com,update employees set email_id='arch.a10930@accenture.com' where emp_no=10930;
10931,6/30/1963,Abdulla,Beutelspacher,F,6/14/1992,abdulla.a10931@accenture.com,update employees set email_id='abdulla.a10931@accenture.com' where emp_no=10931;
10932,11/19/1955,Avishai,Picci,F,9/9/1994,avishai.a10932@accenture.com,update employees set email_id='avishai.a10932@accenture.com' where emp_no=10932;
10933,1/24/1965,Juyoung,Seghrouchni,F,8/2/1993,juyoung.a10933@accenture.com,update employees set email_id='juyoung.a10933@accenture.com' where emp_no=10933;
10934,5/21/1960,Bartek,Strooper,F,11/11/1993,bartek.a10934@accenture.com,update employees set email_id='bartek.a10934@accenture.com' where emp_no=10934;
10935,8/9/1961,Morris,Famili,M,3/9/1990,morris.a10935@accenture.com,update employees set email_id='morris.a10935@accenture.com' where emp_no=10935;
10936,4/8/1953,Mountaz,Schicker,F,10/27/1987,mountaz.a10936@accenture.com,update employees set email_id='mountaz.a10936@accenture.com' where emp_no=10936;
10937,9/11/1964,Anyuan,Nanard,M,8/29/1987,anyuan.a10937@accenture.com,update employees set email_id='anyuan.a10937@accenture.com' where emp_no=10937;
10938,5/11/1958,Shaowei,Iisaku,F,9/24/1985,shaowei.a10938@accenture.com,update employees set email_id='shaowei.a10938@accenture.com' where emp_no=10938;
10939,7/13/1964,Matk,Akazan,M,11/1/1990,matk.a10939@accenture.com,update employees set email_id='matk.a10939@accenture.com' where emp_no=10939;
10940,1/7/1953,Aleksander,Fioravanti,F,12/2/1994,aleksander.a10940@accenture.com,update employees set email_id='aleksander.a10940@accenture.com' where emp_no=10940;
10941,8/26/1960,Katsuyuki,Norsworthy,M,8/22/1993,katsuyuki.a10941@accenture.com,update employees set email_id='katsuyuki.a10941@accenture.com' where emp_no=10941;
10942,8/8/1952,Toshimitsu,Larfeldt,F,9/8/1989,toshimitsu.a10942@accenture.com,update employees set email_id='toshimitsu.a10942@accenture.com' where emp_no=10942;
10943,11/19/1955,Berna,Skafidas,M,2/19/1988,berna.a10943@accenture.com,update employees set email_id='berna.a10943@accenture.com' where emp_no=10943;
10944,5/25/1952,Remko,Zyda,M,5/24/1991,remko.a10944@accenture.com,update employees set email_id='remko.a10944@accenture.com' where emp_no=10944;
10945,9/25/1959,Kazuhiro,Kushnir,F,7/4/1990,kazuhiro.a10945@accenture.com,update employees set email_id='kazuhiro.a10945@accenture.com' where emp_no=10945;
10946,9/8/1956,Shaz,Kabayashi,M,2/4/1996,shaz.a10946@accenture.com,update employees set email_id='shaz.a10946@accenture.com' where emp_no=10946;
10947,9/29/1954,Gor,Usery,F,11/16/1995,gor.a10947@accenture.com,update employees set email_id='gor.a10947@accenture.com' where emp_no=10947;
10948,12/23/1952,Shigehito,Brodie,M,9/30/1996,shigehito.a10948@accenture.com,update employees set email_id='shigehito.a10948@accenture.com' where emp_no=10948;
10949,8/14/1953,Shigeichiro,Wroclawski,F,3/13/1990,shigeichiro.a10949@accenture.com,update employees set email_id='shigeichiro.a10949@accenture.com' where emp_no=10949;
10950,12/7/1958,Sushant,Staylopatis,M,6/8/1996,sushant.a10950@accenture.com,update employees set email_id='sushant.a10950@accenture.com' where emp_no=10950;
10951,1/20/1962,Marco,Iisaku,M,7/6/1989,marco.a10951@accenture.com,update employees set email_id='marco.a10951@accenture.com' where emp_no=10951;
10952,8/26/1958,Inderjeet,Bharadwaj,M,7/22/1986,inderjeet.a10952@accenture.com,update employees set email_id='inderjeet.a10952@accenture.com' where emp_no=10952;
10953,6/23/1956,Jahangir,Laventhal,F,2/12/1987,jahangir.a10953@accenture.com,update employees set email_id='jahangir.a10953@accenture.com' where emp_no=10953;
10954,11/16/1964,Ranga,Burnard,F,8/7/1990,ranga.a10954@accenture.com,update employees set email_id='ranga.a10954@accenture.com' where emp_no=10954;
10955,2/24/1959,Urs,Danley,F,9/27/1986,urs.a10955@accenture.com,update employees set email_id='urs.a10955@accenture.com' where emp_no=10955;
10956,2/2/1955,Arno,Picel,M,6/29/1992,arno.a10956@accenture.com,update employees set email_id='arno.a10956@accenture.com' where emp_no=10956;
10957,6/6/1961,Duke,Schnabel,M,1/23/1988,duke.a10957@accenture.com,update employees set email_id='duke.a10957@accenture.com' where emp_no=10957;
10958,11/7/1958,Huican,Katalagarianos,M,11/27/1988,huican.a10958@accenture.com,update employees set email_id='huican.a10958@accenture.com' where emp_no=10958;
10959,6/19/1956,Kerryn,Vigier,M,3/1/1994,kerryn.a10959@accenture.com,update employees set email_id='kerryn.a10959@accenture.com' where emp_no=10959;
10960,10/24/1959,Billur,Braunschweig,M,3/14/1988,billur.a10960@accenture.com,update employees set email_id='billur.a10960@accenture.com' where emp_no=10960;
10961,3/28/1957,Weiwu,Choobineh,M,5/14/1986,weiwu.a10961@accenture.com,update employees set email_id='weiwu.a10961@accenture.com' where emp_no=10961;
10962,8/23/1956,Naraig,Kugler,F,12/16/1986,naraig.a10962@accenture.com,update employees set email_id='naraig.a10962@accenture.com' where emp_no=10962;
10963,4/15/1957,Hatsukazu,Swist,M,1/14/1988,hatsukazu.a10963@accenture.com,update employees set email_id='hatsukazu.a10963@accenture.com' where emp_no=10963;
10964,4/2/1962,Takushi,Bolsens,F,10/11/1990,takushi.a10964@accenture.com,update employees set email_id='takushi.a10964@accenture.com' where emp_no=10964;
10965,7/10/1955,Eckart,Braunschweig,M,7/29/1986,eckart.a10965@accenture.com,update employees set email_id='eckart.a10965@accenture.com' where emp_no=10965;
10966,7/4/1962,Danel,Pardalos,M,11/7/1989,danel.a10966@accenture.com,update employees set email_id='danel.a10966@accenture.com' where emp_no=10966;
10967,10/1/1962,Eran,Adachi,M,8/1/1993,eran.a10967@accenture.com,update employees set email_id='eran.a10967@accenture.com' where emp_no=10967;
10968,3/19/1961,Lakshmi,Kolinko,M,8/11/1985,lakshmi.a10968@accenture.com,update employees set email_id='lakshmi.a10968@accenture.com' where emp_no=10968;
10969,9/5/1954,Premal,Noriega,M,8/22/1988,premal.a10969@accenture.com,update employees set email_id='premal.a10969@accenture.com' where emp_no=10969;
10970,8/24/1962,Gen,Tiemann,F,9/16/1994,gen.a10970@accenture.com,update employees set email_id='gen.a10970@accenture.com' where emp_no=10970;
10971,2/8/1955,Isamu,Vadhan,M,7/30/1991,isamu.a10971@accenture.com,update employees set email_id='isamu.a10971@accenture.com' where emp_no=10971;
10972,10/5/1961,Fumiko,Asser,F,6/6/1987,fumiko.a10972@accenture.com,update employees set email_id='fumiko.a10972@accenture.com' where emp_no=10972;
10973,10/2/1961,Valdiodio,Raczkowsky,M,3/5/1989,valdiodio.a10973@accenture.com,update employees set email_id='valdiodio.a10973@accenture.com' where emp_no=10973;
10974,3/7/1952,Muneo,Papsdorf,M,11/25/1985,muneo.a10974@accenture.com,update employees set email_id='muneo.a10974@accenture.com' where emp_no=10974;
10975,7/27/1962,Peternela,Birnbaum,F,10/31/1986,peternela.a10975@accenture.com,update employees set email_id='peternela.a10975@accenture.com' where emp_no=10975;
10976,1/27/1963,Hitomi,Valette,F,12/6/1992,hitomi.a10976@accenture.com,update employees set email_id='hitomi.a10976@accenture.com' where emp_no=10976;
10977,3/19/1957,Toong,Murrill,M,8/10/1987,toong.a10977@accenture.com,update employees set email_id='toong.a10977@accenture.com' where emp_no=10977;
10978,9/24/1962,Huiqun,Bellone,M,5/18/1985,huiqun.a10978@accenture.com,update employees set email_id='huiqun.a10978@accenture.com' where emp_no=10978;
10979,9/11/1959,Elrique,Raney,F,1/27/1986,elrique.a10979@accenture.com,update employees set email_id='elrique.a10979@accenture.com' where emp_no=10979;
10980,11/10/1963,Filipp,Munawer,M,1/4/1989,filipp.a10980@accenture.com,update employees set email_id='filipp.a10980@accenture.com' where emp_no=10980;
10981,7/22/1956,Sugwoo,Dulin,F,1/3/1989,sugwoo.a10981@accenture.com,update employees set email_id='sugwoo.a10981@accenture.com' where emp_no=10981;
10982,2/27/1964,Yishay,Decleir,M,11/11/1989,yishay.a10982@accenture.com,update employees set email_id='yishay.a10982@accenture.com' where emp_no=10982;
10983,8/9/1961,Somnath,Parascandalo,F,2/22/1988,somnath.a10983@accenture.com,update employees set email_id='somnath.a10983@accenture.com' where emp_no=10983;
10984,11/10/1962,Pranjal,Billawala,F,7/9/1988,pranjal.a10984@accenture.com,update employees set email_id='pranjal.a10984@accenture.com' where emp_no=10984;
10985,5/31/1952,Chiradeep,Furedi,F,12/10/1990,chiradeep.a10985@accenture.com,update employees set email_id='chiradeep.a10985@accenture.com' where emp_no=10985;
10986,8/11/1954,Masako,Schiper,M,10/11/1985,masako.a10986@accenture.com,update employees set email_id='masako.a10986@accenture.com' where emp_no=10986;
10987,11/26/1952,Flemming,Baezner,M,12/19/1995,flemming.a10987@accenture.com,update employees set email_id='flemming.a10987@accenture.com' where emp_no=10987;
10988,6/24/1955,Chinya,Deyuan,M,6/19/1985,chinya.a10988@accenture.com,update employees set email_id='chinya.a10988@accenture.com' where emp_no=10988;
10989,9/8/1954,Sumali,Candan,F,7/20/1985,sumali.a10989@accenture.com,update employees set email_id='sumali.a10989@accenture.com' where emp_no=10989;
10990,10/22/1954,Shin,Foote,M,7/6/1988,shin.a10990@accenture.com,update employees set email_id='shin.a10990@accenture.com' where emp_no=10990;
10991,5/22/1957,Munehiro,Aingworth,M,5/21/1993,munehiro.a10991@accenture.com,update employees set email_id='munehiro.a10991@accenture.com' where emp_no=10991;
10992,11/26/1958,Zhensheng,Juneja,M,8/1/1988,zhensheng.a10992@accenture.com,update employees set email_id='zhensheng.a10992@accenture.com' where emp_no=10992;
10993,11/17/1958,Arve,Erde,F,5/29/1992,arve.a10993@accenture.com,update employees set email_id='arve.a10993@accenture.com' where emp_no=10993;
10994,6/17/1961,Divine,Aingworth,M,6/29/1987,divine.a10994@accenture.com,update employees set email_id='divine.a10994@accenture.com' where emp_no=10994;
10995,2/26/1963,Chenye,Hertweck,F,7/19/1997,chenye.a10995@accenture.com,update employees set email_id='chenye.a10995@accenture.com' where emp_no=10995;
10996,2/1/1955,Matk,Rahimi,F,2/7/1990,matk.a10996@accenture.com,update employees set email_id='matk.a10996@accenture.com' where emp_no=10996;
10997,8/30/1959,Alselm,Parascandalo,F,5/6/1994,alselm.a10997@accenture.com,update employees set email_id='alselm.a10997@accenture.com' where emp_no=10997;
10998,2/17/1956,Marlo,Kandlur,M,6/28/1992,marlo.a10998@accenture.com,update employees set email_id='marlo.a10998@accenture.com' where emp_no=10998;
10999,12/4/1961,Insup,Benveniste,F,3/5/1996,insup.a10999@accenture.com,update employees set email_id='insup.a10999@accenture.com' where emp_no=10999;
11000,9/12/1960,Alain,Bonifati,M,8/20/1988,alain.a11000@accenture.com,update employees set email_id='alain.a11000@accenture.com' where emp_no=11000;
11001,4/16/1956,Baziley,Buchter,F,2/23/1987,baziley.a11001@accenture.com,update employees set email_id='baziley.a11001@accenture.com' where emp_no=11001;
11002,2/26/1952,Bluma,Ulupinar,M,12/23/1996,bluma.a11002@accenture.com,update employees set email_id='bluma.a11002@accenture.com' where emp_no=11002;
11003,11/13/1960,Mariangiola,Gulla,M,5/24/1987,mariangiola.a11003@accenture.com,update employees set email_id='mariangiola.a11003@accenture.com' where emp_no=11003;
11004,8/5/1954,JoAnna,Decleir,F,1/19/1992,joanna.a11004@accenture.com,update employees set email_id='joanna.a11004@accenture.com' where emp_no=11004;
11005,3/12/1958,Byong,Douceur,F,7/27/1986,byong.a11005@accenture.com,update employees set email_id='byong.a11005@accenture.com' where emp_no=11005;
11006,12/26/1962,Christoper,Butterworth,F,8/2/1989,christoper.a11006@accenture.com,update employees set email_id='christoper.a11006@accenture.com' where emp_no=11006;
11007,3/16/1962,Olivera,Maccarone,M,4/11/1991,olivera.a11007@accenture.com,update employees set email_id='olivera.a11007@accenture.com' where emp_no=11007;
11008,7/11/1962,Gennady,Menhoudj,M,9/18/1988,gennady.a11008@accenture.com,update employees set email_id='gennady.a11008@accenture.com' where emp_no=11008;
110022,9/12/1956,Margareta,Markovitch,M,1/1/1985,margareta.a110022@accenture.com,"""update employees set email_id='""&G1010&""' where emp_no=""&A1010&"";"""
110039,6/21/1963,Vishwani,Minakawa,M,4/12/1986,vishwani.a110039@accenture.com,update employees set email_id='vishwani.a110039@accenture.com' where emp_no=110039;
110085,10/28/1959,Ebru,Alpin,M,1/1/1985,ebru.a110085@accenture.com,update employees set email_id='ebru.a110085@accenture.com' where emp_no=110085;
110114,3/28/1957,Isamu,Legleitner,F,1/14/1985,isamu.a110114@accenture.com,update employees set email_id='isamu.a110114@accenture.com' where emp_no=110114;
110183,6/24/1953,Shirish,Ossenbruggen,F,1/1/1985,shirish.a110183@accenture.com,update employees set email_id='shirish.a110183@accenture.com' where emp_no=110183;
110228,12/2/1958,Karsten,Sigstam,F,8/4/1985,karsten.a110228@accenture.com,update employees set email_id='karsten.a110228@accenture.com' where emp_no=110228;
110303,6/8/1956,Krassimir,Wegerle,F,1/1/1985,krassimir.a110303@accenture.com,update employees set email_id='krassimir.a110303@accenture.com' where emp_no=110303;
110344,9/7/1961,Rosine,Cools,F,11/22/1985,rosine.a110344@accenture.com,update employees set email_id='rosine.a110344@accenture.com' where emp_no=110344;
110386,10/4/1953,Shem,Kieras,M,10/14/1988,shem.a110386@accenture.com,update employees set email_id='shem.a110386@accenture.com' where emp_no=110386;
110420,7/27/1963,Oscar,Ghazalie,M,2/5/1992,oscar.a110420@accenture.com,update employees set email_id='oscar.a110420@accenture.com' where emp_no=110420;
110511,7/8/1957,DeForest,Hagimont,M,1/1/1985,deforest.a110511@accenture.com,update employees set email_id='deforest.a110511@accenture.com' where emp_no=110511;
110567,4/25/1964,Leon,DasSarma,F,10/21/1986,leon.a110567@accenture.com,update employees set email_id='leon.a110567@accenture.com' where emp_no=110567;
110725,3/14/1961,Peternela,Onuegbe,F,1/1/1985,peternela.a110725@accenture.com,update employees set email_id='peternela.a110725@accenture.com' where emp_no=110725;
110765,5/22/1954,Rutger,Hofmeyr,F,1/7/1989,rutger.a110765@accenture.com,update employees set email_id='rutger.a110765@accenture.com' where emp_no=110765;
110800,2/7/1963,Sanjoy,Quadeer,F,8/12/1986,sanjoy.a110800@accenture.com,update employees set email_id='sanjoy.a110800@accenture.com' where emp_no=110800;
110854,8/19/1960,Dung,Pesch,M,6/9/1989,dung.a110854@accenture.com,update employees set email_id='dung.a110854@accenture.com' where emp_no=110854;
111035,2/24/1962,Przemyslawa,Kaelbling,M,1/1/1985,przemyslawa.a111035@accenture.com,update employees set email_id='przemyslawa.a111035@accenture.com' where emp_no=111035;
111133,3/16/1955,Hauke,Zhang,M,12/30/1986,hauke.a111133@accenture.com,update employees set email_id='hauke.a111133@accenture.com' where emp_no=111133;
111400,11/9/1959,Arie,Staelin,M,1/1/1985,arie.a111400@accenture.com,update employees set email_id='arie.a111400@accenture.com' where emp_no=111400;
111534,6/27/1952,Hilary,Kambil,F,1/31/1988,hilary.a111534@accenture.com,update employees set email_id='hilary.a111534@accenture.com' where emp_no=111534;
111692,10/5/1954,Tonny,Butterworth,F,1/1/1985,tonny.a111692@accenture.com,update employees set email_id='tonny.a111692@accenture.com' where emp_no=111692;
111784,6/14/1956,Marjo,Giarratana,F,2/12/1988,marjo.a111784@accenture.com,update employees set email_id='marjo.a111784@accenture.com' where emp_no=111784;
111877,10/18/1962,Xiaobin,Spinelli,F,8/17/1991,xiaobin.a111877@accenture.com,update employees set email_id='xiaobin.a111877@accenture.com' where emp_no=111877;
111939,3/25/1960,Yuchang,Weedman,M,7/10/1989,yuchang.a111939@accenture.com,update employees set email_id='yuchang.a111939@accenture.com' where emp_no=111939;
"""update employees set email_id='""&G1010&""' where emp_no=""&A1010&"";""",,,,,,,
"LOWER(C1033&"".a""&A1033)&""@accenture.com""",,,,,,,
